"idclient","idcompany","idmember","idaccount","idcategory","defaultcategory","period_yyyymm","monthly_total"
1,"52","599194",INT79495,Other,Other,"2025-01",9483.21
1,"52","599194",INT80505,Other,Other,"2025-01",6338.02
1,"52","599194",INT80384,Other,Other,"2025-01",1600.00
1,"52","599194",INT5,Other,Other,"2025-01",1072.60
1,"52","599194",INT4,Other,Other,"2025-01",12897.88
1,"52","599194",INT4,Other,Other,"2024-12",23609.19
1,"52","599194",INT5,Other,Other,"2024-12",3013.50
1,"52","599194",INT80384,Other,Other,"2024-12",1300.00
1,"52","599194",INT80505,Other,Other,"2024-12",6442.71
1,"52","599194",INT79495,Other,Other,"2024-12",17331.15
1,"52","599194",INT80504,Other,Other,"2024-12",861.62
1,"52","599194",INT79495,Other,Other,"2024-11",7119.67
1,"52","599194",INT80505,Other,Other,"2024-11",5056.63
1,"52","599194",INT80384,Other,Other,"2024-11",1800.00
1,"52","599194",INT80504,Other,Other,"2024-11",1351.88
1,"52","599194",INT5,Other,Other,"2024-11",1356.88
1,"52","599194",INT4,Other,Other,"2024-11",10342.14
1,"52","599194",INT4,Other,Other,"2024-10",13124.98
1,"52","599194",INT5,Other,Other,"2024-10",3448.76
1,"52","599194",INT79495,Other,Other,"2024-10",8530.25
1,"52","599194",INT80504,Other,Other,"2024-10",2277.71
1,"52","599194",INT80505,Other,Other,"2024-10",9495.48
1,"52","599194",INT80384,Other,Other,"2024-10",2400.00
1,"52","599194",INT80504,Other,Other,"2024-09",3411.97
1,"52","599194",INT80384,Other,Other,"2024-09",1800.00
1,"52","599194",INT79495,Other,Other,"2024-09",8330.98
1,"52","599194",INT80505,Other,Other,"2024-09",10102.06
1,"52","599194",INT5,Other,Other,"2024-09",1535.47
1,"52","599194",INT4,Other,Other,"2024-09",10285.90
1,"52","599194",INT4,Other,Other,"2024-08",9784.24
1,"52","599194",INT5,Other,Other,"2024-08",984.38
1,"52","599194",INT80504,Other,Other,"2024-08",2862.58
1,"52","599194",INT79495,Other,Other,"2024-08",9157.93
1,"52","599194",INT80384,Other,Other,"2024-08",2000.00
1,"52","599194",INT80505,Other,Other,"2024-08",8105.23
1,"52","599194",INT80504,Other,Other,"2024-07",3463.38
1,"52","599194",INT79495,Other,Other,"2024-07",8976.71
1,"52","599194",INT80384,Other,Other,"2024-07",2557.04
1,"52","599194",INT80505,Other,Other,"2024-07",6533.89
1,"52","599194",INT5,Other,Other,"2024-07",1006.56
1,"52","599194",INT4,Other,Other,"2024-07",10772.24
1,"52","599194",INT4,Other,Other,"2024-06",9830.52
1,"52","599194",INT5,Other,Other,"2024-06",1922.31
1,"52","599194",INT80504,Other,Other,"2024-06",2939.68
1,"52","599194",INT80384,Other,Other,"2024-06",1600.00
1,"52","599194",INT79495,Other,Other,"2024-06",14821.25
1,"52","599194",INT80505,Other,Other,"2024-06",5153.28
1,"52","599194",INT79495,Other,Other,"2024-05",8027.85
1,"52","599194",INT80505,Other,Other,"2024-05",4712.39
1,"52","599194",INT80384,Other,Other,"2024-05",1600.00
1,"52","599194",INT80504,Other,Other,"2024-05",487.81
1,"52","599194",INT5,Other,Other,"2024-05",3762.42
1,"52","599194",INT4,Other,Other,"2024-05",16355.25
1,"52","599194",INT4,Other,Other,"2024-04",10065.78
1,"52","599194",INT5,Other,Other,"2024-04",3537.58
1,"52","599194",INT80384,Other,Other,"2024-04",1600.00
1,"52","599194",INT80505,Other,Other,"2024-04",1721.15
1,"52","599194",INT79495,Other,Other,"2024-04",9163.09
1,"52","599194",INT80504,Other,Other,"2024-04",1956.06
1,"52","599194",INT80384,Other,Other,"2024-03",1600.00
1,"52","599194",INT80505,Other,Other,"2024-03",2167.30
1,"52","599194",INT79495,Other,Other,"2024-03",7132.52
1,"52","599194",INT80504,Other,Other,"2024-03",2114.28
1,"52","599194",INT5,Other,Other,"2024-03",2538.65
1,"52","599194",INT4,Other,Other,"2024-03",13736.67
1,"52","599194",INT4,Other,Other,"2024-02",8241.35
1,"52","599194",INT5,Other,Other,"2024-02",1032.89
1,"52","599194",INT79495,Other,Other,"2024-02",8622.37
1,"52","599194",INT80504,Other,Other,"2024-02",2326.72
1,"52","599194",INT80505,Other,Other,"2024-02",2697.22
1,"52","599194",INT80384,Other,Other,"2024-02",1700.00
1,"52","599194",INT80504,Other,Other,"2024-01",3472.41
1,"52","599194",INT80384,Other,Other,"2024-01",1800.00
1,"52","599194",INT79495,Other,Other,"2024-01",7146.93
1,"52","599194",INT80505,Other,Other,"2024-01",150.14
1,"52","599194",INT5,Other,Other,"2024-01",1747.63
1,"52","599194",INT4,Other,Other,"2024-01",10597.22
1,"52","599194",INT4,Other,Other,"2023-12",18803.73
1,"52","599194",INT5,Other,Other,"2023-12",3718.79
1,"52","599194",INT80504,Other,Other,"2023-12",7127.32
1,"52","599194",INT80384,Other,Other,"2023-12",2500.00
1,"52","599194",INT80505,Other,Other,"2023-12",541.91
1,"52","599194",INT79495,Other,Other,"2023-12",11050.03
1,"52","599194",INT80505,Other,Other,"2023-11",295.00
1,"52","599194",INT79495,Other,Other,"2023-11",1262.52
1,"52","599194",INT80504,Other,Other,"2023-11",5051.99
1,"52","599194",INT5,Other,Other,"2023-11",1580.67
1,"52","599194",INT4,Other,Other,"2023-11",10945.99
1,"52","599194",INT4,Other,Other,"2023-10",11100.05
1,"52","599194",INT5,Other,Other,"2023-10",2256.58
1,"52","599194",INT5,Other,Other,"2023-09",543.11
1,"52","599194",INT4,Other,Other,"2023-09",9305.34
1,"52","599194",INT4,Other,Other,"2023-08",10268.10
1,"52","599194",INT5,Other,Other,"2023-08",1366.41
1,"52","599194",INT5,Other,Other,"2023-07",5690.18
1,"52","599194",INT4,Other,Other,"2023-07",11314.94
1,"52","599194",INT4,Other,Other,"2023-06",13926.51
1,"52","599194",INT5,Other,Other,"2023-06",12569.20
1,"52","599194",INT5,Other,Other,"2023-05",795.04
1,"52","599194",INT4,Other,Other,"2023-05",12455.66
1,"52","599194",INT4,Other,Other,"2023-04",4791.62
1,"52","599194",INT5,Other,Other,"2023-04",256.39
1,"52","599381",INT5,Other,Other,"2026-06",9.04
1,"52","599381",INT419874,Other,Other,"2026-06",0.04
1,"52","599381",INT4,Other,Other,"2026-06",5.08
1,"52","599381",INT89268,Other,Other,"2026-06",0.40
1,"52","599381",INT79027,Other,Other,"2026-06",4032.32
1,"52","599381",INT96726,Other,Other,"2026-06",2.00
1,"52","599381",INT5,Home & rent,Home & rent,"2026-05",0.28
1,"52","599381",INT5,Other,Other,"2026-05",3377.04
1,"52","599381",INT96726,Other,Other,"2026-05",28.82
1,"52","599381",INT4,Other,Other,"2026-05",11105.20
1,"52","599381",INT419874,Other,Other,"2026-05",11.16
1,"52","599381",INT79027,Other,Other,"2026-05",6121.10
1,"52","599381",INT79027,Shopping,Shopping,"2026-05",12.08
1,"52","599381",INT96729,Taxes & fees,Taxes & fees,"2026-05",100.00
1,"52","599381",INT4,Taxes & fees,Taxes & fees,"2026-05",0.08
1,"52","599381",INT79027,Auto & transport,Auto & transport,"2026-04",382.12
1,"52","599381",INT419874,Groceries,Groceries,"2026-04",198.00
1,"52","599381",INT4,Other,Other,"2026-04",21120.98
1,"52","599381",INT419874,Other,Other,"2026-04",5716.42
1,"52","599381",INT85606,Other,Other,"2026-04",1836.67
1,"52","599381",INT79027,Other,Other,"2026-04",10666.74
1,"52","599381",INT5,Other,Other,"2026-04",4816.72
1,"52","599381",INT96731,Other,Other,"2026-04",3591.90
1,"52","599381",INT96728,Other,Other,"2026-04",1067.64
1,"52","599381",INT96726,Other,Other,"2026-04",487402.28
1,"52","599381",INT934097,Other,Other,"2026-04",1500.00
1,"52","599381",INT93937,Other,Other,"2026-04",27311.51
1,"52","599381",INT79027,Taxes & fees,Taxes & fees,"2026-04",50.00
1,"52","599381",INT5,Taxes & fees,Taxes & fees,"2026-04",100.00
1,"52","599381",INT5,Other,Other,"2026-03",220.18
1,"52","599381",INT96732,Other,Other,"2026-03",600.00
1,"52","599381",INT96729,Other,Other,"2026-03",50.00
1,"52","599381",INT96728,Other,Other,"2026-03",20803.54
1,"52","599381",INT96730,Other,Other,"2026-03",5636.28
1,"52","599381",INT96726,Other,Other,"2026-03",539408.00
1,"52","599381",INT96727,Other,Other,"2026-03",18.26
1,"52","599381",INT93937,Other,Other,"2026-03",13045.95
1,"52","599381",INT934097,Other,Other,"2026-03",2100.00
1,"52","599381",INT96731,Other,Other,"2026-03",7135.34
1,"52","599381",INT419874,Other,Other,"2026-03",32369.10
1,"52","599381",INT4,Other,Other,"2026-03",100487.00
1,"52","599381",INT80257,Other,Other,"2026-03",26590.62
1,"52","599381",INT85606,Other,Other,"2026-03",2344.10
1,"52","599381",INT89268,Other,Other,"2026-03",1.98
1,"52","599381",INT79027,Other,Other,"2026-03",25167.44
1,"52","599381",INT79027,Shopping,Shopping,"2026-03",6.04
1,"52","599381",INT96729,Taxes & fees,Taxes & fees,"2026-03",100.00
1,"52","599381",INT5,Taxes & fees,Taxes & fees,"2026-03",300.00
1,"52","599381",INT419874,Groceries,Groceries,"2026-02",198.00
1,"52","599381",INT419874,Other,Other,"2026-02",12162.20
1,"52","599381",INT4,Other,Other,"2026-02",23416.94
1,"52","599381",INT96727,Other,Other,"2026-02",6.12
1,"52","599381",INT96731,Other,Other,"2026-02",6778.06
1,"52","599381",INT96726,Other,Other,"2026-02",480416.44
1,"52","599381",INT96732,Other,Other,"2026-02",86.20
1,"52","599381",INT96728,Other,Other,"2026-02",318.64
1,"52","599381",INT934097,Other,Other,"2026-02",1200.00
1,"52","599381",INT93937,Other,Other,"2026-02",8992.53
1,"52","599381",INT85606,Other,Other,"2026-02",1847.32
1,"52","599381",INT80328,Other,Other,"2026-02",2.51
1,"52","599381",INT79027,Other,Other,"2026-02",31838.18
1,"52","599381",INT5,Other,Other,"2026-02",669.38
1,"52","599381",INT79027,Shopping,Shopping,"2026-02",18.12
1,"52","599381",INT419874,Gas,Gas,"2026-01",4.00
1,"52","599381",INT419874,Other,Other,"2026-01",18868.46
1,"52","599381",INT4,Other,Other,"2026-01",25898.68
1,"52","599381",INT85606,Other,Other,"2026-01",1845.45
1,"52","599381",INT79027,Other,Other,"2026-01",18405.22
1,"52","599381",INT96726,Other,Other,"2026-01",606963.80
1,"52","599381",INT96732,Other,Other,"2026-01",800.00
1,"52","599381",INT934097,Other,Other,"2026-01",1500.00
1,"52","599381",INT93937,Other,Other,"2026-01",14371.72
1,"52","599381",INT96731,Other,Other,"2026-01",7558.68
1,"52","599381",INT96728,Other,Other,"2026-01",475.68
1,"52","599381",INT5,Other,Other,"2026-01",3178.92
1,"52","599381",INT79027,Shopping,Shopping,"2026-01",24.16
1,"52","599381",INT419874,Groceries,Groceries,"2025-12",198.00
1,"52","599381",INT419874,Other,Other,"2025-12",22.36
1,"52","599381",INT4,Other,Other,"2025-12",72787.58
1,"52","599381",INT79027,Other,Other,"2025-12",24405.24
1,"52","599381",INT5,Other,Other,"2025-12",9836.24
1,"52","599381",INT96726,Other,Other,"2025-12",1628.00
1,"52","599381",INT96728,Other,Other,"2025-12",29635.44
1,"52","599381",INT96727,Other,Other,"2025-12",32.00
1,"52","599381",INT79027,Shopping,Shopping,"2025-12",12.08
1,"52","599381",INT79027,Gas,Gas,"2025-11",4.00
1,"52","599381",INT79027,Other,Other,"2025-11",16051.06
1,"52","599381",INT96726,Other,Other,"2025-11",21961.08
1,"52","599381",INT419874,Other,Other,"2025-11",452.46
1,"52","599381",INT413500,Other,Other,"2025-11",999.74
1,"52","599381",INT4,Other,Other,"2025-11",22391.84
1,"52","599381",INT5,Other,Other,"2025-11",5179.78
1,"52","599381",INT79027,Travel & trips,Travel & trips,"2025-11",2.00
1,"52","599381",INT419874,Home & rent,Home & rent,"2025-10",132.00
1,"52","599381",INT4,Other,Other,"2025-10",35292.32
1,"52","599381",INT419874,Other,Other,"2025-10",4050.00
1,"52","599381",INT5,Other,Other,"2025-10",3900.00
1,"52","599381",INT96726,Other,Other,"2025-10",5600.00
1,"52","599381",INT79027,Other,Other,"2025-10",73266.62
1,"52","599381",INT80257,Other,Other,"2025-10",400.00
1,"52","599381",INT83361,Bills & utilities,Bills & utilities,"2025-09",400.00
1,"52","599381",INT79027,Other,Other,"2025-09",24116.26
1,"52","599381",INT83361,Other,Other,"2025-09",1000.00
1,"52","599381",INT5,Other,Other,"2025-09",13917.80
1,"52","599381",INT419874,Other,Other,"2025-09",4.00
1,"52","599381",INT4,Other,Other,"2025-09",24630.32
1,"52","599381",INT96728,Other,Other,"2025-09",2000.00
1,"52","599381",INT96726,Other,Other,"2025-09",9604.00
1,"52","599381",INT96732,Other,Other,"2025-08",23.40
1,"52","599381",INT96726,Other,Other,"2025-08",3600.00
1,"52","599381",INT5,Other,Other,"2025-08",1893.78
1,"52","599381",INT79027,Other,Other,"2025-08",29416.66
1,"52","599381",INT4,Other,Other,"2025-08",20951.12
1,"52","599381",INT79027,Transfers & payments,Transfers & payments,"2025-08",4.20
1,"52","599381",INT79027,Other,Other,"2025-07",20651.46
1,"52","599381",INT5,Other,Other,"2025-07",1789.06
1,"52","599381",INT96726,Other,Other,"2025-07",2800.00
1,"52","599381",INT4,Other,Other,"2025-07",21474.36
1,"52","599381",INT419874,Other,Other,"2025-07",92.12
1,"52","599381",INT419874,Transfers & payments,Transfers & payments,"2025-07",64.00
1,"52","599381",INT4,Other,Other,"2025-06",25931.40
1,"52","599381",INT419874,Other,Other,"2025-06",4.00
1,"52","599381",INT5,Other,Other,"2025-06",6006.08
1,"52","599381",INT80257,Other,Other,"2025-06",4.00
1,"52","599381",INT79027,Other,Other,"2025-06",38832.04
1,"52","599381",INT96726,Other,Other,"2025-06",2000.00
1,"52","599381",INT5,Taxes & fees,Taxes & fees,"2025-06",20.00
1,"52","599381",INT79027,Transfers & payments,Transfers & payments,"2025-06",46.40
1,"52","599381",INT79027,Other,Other,"2025-05",9655.18
1,"52","599381",INT96726,Other,Other,"2025-05",1600.00
1,"52","599381",INT4,Other,Other,"2025-05",20275.78
1,"52","599381",INT5,Other,Other,"2025-05",2627.64
1,"52","599381",INT5,Other,Other,"2025-04",22439.44
1,"52","599381",INT96731,Other,Other,"2025-04",4594.74
1,"52","599381",INT96728,Other,Other,"2025-04",428.66
1,"52","599381",INT96726,Other,Other,"2025-04",256213.86
1,"52","599381",INT79027,Other,Other,"2025-04",7506.86
1,"52","599381",INT85606,Other,Other,"2025-04",1007.49
1,"52","599381",INT419874,Other,Other,"2025-04",4305.98
1,"52","599381",INT4,Other,Other,"2025-04",9531.32
1,"52","599381",INT413500,Other,Other,"2025-04",2869.02
1,"52","599381",INT419874,Transfers & payments,Transfers & payments,"2025-04",66.40
1,"52","599381",INT4,Other,Other,"2025-03",20050.50
1,"52","599381",INT419874,Other,Other,"2025-03",72769.08
1,"52","599381",INT96728,Other,Other,"2025-03",437.72
1,"52","599381",INT96726,Other,Other,"2025-03",509427.46
1,"52","599381",INT96727,Other,Other,"2025-03",700.00
1,"52","599381",INT96730,Other,Other,"2025-03",5636.28
1,"52","599381",INT96731,Other,Other,"2025-03",8699.02
1,"52","599381",INT5,Other,Other,"2025-03",1726.50
1,"52","599381",INT85606,Other,Other,"2025-03",2568.22
1,"52","599381",INT79027,Other,Other,"2025-03",13589.80
1,"52","599381",INT419874,Bills & utilities,Bills & utilities,"2025-02",4.00
1,"52","599381",INT419874,Other,Other,"2025-02",9282.24
1,"52","599381",INT413500,Other,Other,"2025-02",3206.46
1,"52","599381",INT4,Other,Other,"2025-02",21480.12
1,"52","599381",INT89268,Other,Other,"2025-02",2492.10
1,"52","599381",INT85606,Other,Other,"2025-02",1852.79
1,"52","599381",INT79027,Other,Other,"2025-02",14824.22
1,"52","599381",INT96727,Other,Other,"2025-02",949.82
1,"52","599381",INT96731,Other,Other,"2025-02",8449.92
1,"52","599381",INT96726,Other,Other,"2025-02",476451.42
1,"52","599381",INT96728,Other,Other,"2025-02",253.22
1,"52","599381",INT96730,Other,Other,"2025-02",5636.28
1,"52","599381",INT5,Other,Other,"2025-02",2843.34
1,"52","599381",INT419874,Transfers & payments,Transfers & payments,"2025-02",450.00
1,"52","599381",INT413500,Other,Other,"2025-01",4.00
1,"52","599381",INT419874,Other,Other,"2025-01",12209.60
1,"52","599381",INT4,Other,Other,"2025-01",25795.76
1,"52","599381",INT5,Other,Other,"2025-01",2145.20
1,"52","599381",INT79027,Other,Other,"2025-01",20340.12
1,"52","599381",INT85606,Other,Other,"2025-01",1848.37
1,"52","599381",INT96728,Other,Other,"2025-01",173.14
1,"52","599381",INT96731,Other,Other,"2025-01",11579.62
1,"52","599381",INT96726,Other,Other,"2025-01",603321.36
1,"52","599381",INT96727,Other,Other,"2025-01",700.00
1,"52","599381",INT419874,Transfers & payments,Transfers & payments,"2025-01",2.48
1,"52","599381",INT4,Other,Other,"2024-12",47218.38
1,"52","599381",INT419874,Other,Other,"2024-12",14164.24
1,"52","599381",INT413500,Other,Other,"2024-12",1800.00
1,"52","599381",INT96728,Other,Other,"2024-12",696.90
1,"52","599381",INT96731,Other,Other,"2024-12",20596.12
1,"52","599381",INT96726,Other,Other,"2024-12",830993.70
1,"52","599381",INT96727,Other,Other,"2024-12",900.00
1,"52","599381",INT5,Other,Other,"2024-12",6027.00
1,"52","599381",INT85606,Other,Other,"2024-12",1836.35
1,"52","599381",INT79027,Other,Other,"2024-12",25862.64
1,"52","599381",INT413500,Gas,Gas,"2024-11",4.00
1,"52","599381",INT4,Other,Other,"2024-11",20684.28
1,"52","599381",INT419874,Other,Other,"2024-11",5643.06
1,"52","599381",INT413500,Other,Other,"2024-11",3323.92
1,"52","599381",INT79027,Other,Other,"2024-11",17852.56
1,"52","599381",INT80257,Other,Other,"2024-11",4107.04
1,"52","599381",INT85606,Other,Other,"2024-11",3851.01
1,"52","599381",INT96727,Other,Other,"2024-11",840.00
1,"52","599381",INT96731,Other,Other,"2024-11",11125.52
1,"52","599381",INT96728,Other,Other,"2024-11",277.14
1,"52","599381",INT96726,Other,Other,"2024-11",455825.32
1,"52","599381",INT5,Other,Other,"2024-11",2713.76
1,"52","599381",INT5,Other,Other,"2024-10",6897.52
1,"52","599381",INT85606,Other,Other,"2024-10",1855.08
1,"52","599381",INT79027,Other,Other,"2024-10",15650.70
1,"52","599381",INT4,Other,Other,"2024-10",26249.96
1,"52","599381",INT419874,Other,Other,"2024-10",17983.90
1,"52","599381",INT413500,Other,Other,"2024-10",2600.00
1,"52","599381",INT96726,Other,Other,"2024-10",442952.74
1,"52","599381",INT96731,Other,Other,"2024-10",9142.76
1,"52","599381",INT96727,Other,Other,"2024-10",800.00
1,"52","599381",INT96728,Other,Other,"2024-09",138.00
1,"52","599381",INT96732,Other,Other,"2024-09",19835.40
1,"52","599381",INT96731,Other,Other,"2024-09",14304.24
1,"52","599381",INT96726,Other,Other,"2024-09",434006.22
1,"52","599381",INT80257,Other,Other,"2024-09",1728.00
1,"52","599381",INT79027,Other,Other,"2024-09",18291.04
1,"52","599381",INT85606,Other,Other,"2024-09",164195.79
1,"52","599381",INT5,Other,Other,"2024-09",3070.94
1,"52","599381",INT419874,Other,Other,"2024-09",7826.36
1,"52","599381",INT4,Other,Other,"2024-09",20571.80
1,"52","599381",INT413500,Other,Other,"2024-09",1200.00
1,"52","599381",INT4,Other,Other,"2024-08",19568.48
1,"52","599381",INT413500,Other,Other,"2024-08",1800.00
1,"52","599381",INT419874,Other,Other,"2024-08",15369.28
1,"52","599381",INT79027,Other,Other,"2024-08",15613.88
1,"52","599381",INT85606,Other,Other,"2024-08",1316.47
1,"52","599381",INT96731,Other,Other,"2024-08",8960.70
1,"52","599381",INT96726,Other,Other,"2024-08",465534.64
1,"52","599381",INT96728,Other,Other,"2024-08",1199.30
1,"52","599381",INT96732,Other,Other,"2024-08",5400.00
1,"52","599381",INT96730,Other,Other,"2024-08",9142.22
1,"52","599381",INT5,Other,Other,"2024-08",1968.76
1,"52","599381",INT5,Other,Other,"2024-07",2013.12
1,"52","599381",INT85606,Other,Other,"2024-07",4851.48
1,"52","599381",INT79027,Other,Other,"2024-07",18119.50
1,"52","599381",INT413500,Other,Other,"2024-07",400.00
1,"52","599381",INT419874,Other,Other,"2024-07",17147.84
1,"52","599381",INT454807,Other,Other,"2024-07",19098.73
1,"52","599381",INT4,Other,Other,"2024-07",21544.48
1,"52","599381",INT96727,Other,Other,"2024-07",410.52
1,"52","599381",INT96726,Other,Other,"2024-07",645406.32
1,"52","599381",INT96732,Other,Other,"2024-07",32.92
1,"52","599381",INT96731,Other,Other,"2024-07",1350.82
1,"52","599381",INT96730,Other,Other,"2024-07",4000.00
1,"52","599381",INT96729,Other,Other,"2024-07",700.00
1,"52","599381",INT96730,Other,Other,"2024-06",6000.00
1,"52","599381",INT96729,Other,Other,"2024-06",800.00
1,"52","599381",INT96728,Other,Other,"2024-06",4875.72
1,"52","599381",INT96726,Other,Other,"2024-06",395104.34
1,"52","599381",INT96731,Other,Other,"2024-06",5354.12
1,"52","599381",INT96727,Other,Other,"2024-06",1600.04
1,"52","599381",INT96732,Other,Other,"2024-06",59.20
1,"52","599381",INT85606,Other,Other,"2024-06",1337.65
1,"52","599381",INT79027,Other,Other,"2024-06",15577.14
1,"52","599381",INT5,Other,Other,"2024-06",3844.62
